"","region","supplysector","subsector0","subsector","year","capacity.factor","supplysector.y","technology","plant_type","cooling_system","water_type"
"723","HI","intermediate generation","solar","CSP_int",2070,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"724","HI","subpeak generation","solar","CSP_subpeak",2070,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"725","HI","subpeak generation","solar","CSP_subpeak",2070,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"726","HI","peak generation","solar","CSP_peak",2070,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"727","HI","peak generation","solar","CSP_peak",2070,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"728","HI","base load generation","solar","CSP_base_storage",2070,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"729","HI","intermediate generation","solar","CSP_int",2075,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"730","HI","intermediate generation","solar","CSP_int",2075,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"731","HI","subpeak generation","solar","CSP_subpeak",2075,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"732","HI","subpeak generation","solar","CSP_subpeak",2075,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"733","HI","peak generation","solar","CSP_peak",2075,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"734","HI","peak generation","solar","CSP_peak",2075,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"735","HI","base load generation","solar","CSP_base_storage",2075,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"736","HI","intermediate generation","solar","CSP_int",2080,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"737","HI","intermediate generation","solar","CSP_int",2080,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"738","HI","subpeak generation","solar","CSP_subpeak",2080,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"739","HI","subpeak generation","solar","CSP_subpeak",2080,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"740","HI","peak generation","solar","CSP_peak",2080,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"741","HI","peak generation","solar","CSP_peak",2080,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"742","HI","base load generation","solar","CSP_base_storage",2080,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"743","HI","intermediate generation","solar","CSP_int",2085,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"744","HI","intermediate generation","solar","CSP_int",2085,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"745","HI","subpeak generation","solar","CSP_subpeak",2085,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"746","HI","subpeak generation","solar","CSP_subpeak",2085,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"747","HI","peak generation","solar","CSP_peak",2085,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"748","HI","peak generation","solar","CSP_peak",2085,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"749","HI","base load generation","solar","CSP_base_storage",2085,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"750","HI","intermediate generation","solar","CSP_int",2090,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"751","HI","intermediate generation","solar","CSP_int",2090,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"752","HI","subpeak generation","solar","CSP_subpeak",2090,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"753","HI","subpeak generation","solar","CSP_subpeak",2090,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"754","HI","peak generation","solar","CSP_peak",2090,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"755","HI","peak generation","solar","CSP_peak",2090,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"756","HI","base load generation","solar","CSP_base_storage",2090,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"757","HI","intermediate generation","solar","CSP_int",2095,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"758","HI","intermediate generation","solar","CSP_int",2095,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"759","HI","subpeak generation","solar","CSP_subpeak",2095,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"760","HI","subpeak generation","solar","CSP_subpeak",2095,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"761","HI","peak generation","solar","CSP_peak",2095,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"762","HI","peak generation","solar","CSP_peak",2095,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"763","HI","base load generation","solar","CSP_base_storage",2095,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"764","HI","intermediate generation","solar","CSP_int",2100,0.32,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"765","HI","intermediate generation","solar","CSP_int",2100,0.32,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"766","HI","subpeak generation","solar","CSP_subpeak",2100,0.32,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"767","HI","subpeak generation","solar","CSP_subpeak",2100,0.32,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"768","HI","peak generation","solar","CSP_peak",2100,0.32,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"769","HI","peak generation","solar","CSP_peak",2100,0.32,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"770","HI","base load generation","solar","CSP_base_storage",2100,0.52,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"771","ID","intermediate generation","solar","CSP_int",1975,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"772","ID","intermediate generation","solar","CSP_int",1975,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"773","ID","subpeak generation","solar","CSP_subpeak",1975,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"774","ID","subpeak generation","solar","CSP_subpeak",1975,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"775","ID","peak generation","solar","CSP_peak",1975,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"776","ID","peak generation","solar","CSP_peak",1975,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"777","ID","base load generation","solar","CSP_base_storage",1975,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"778","ID","intermediate generation","solar","CSP_int",1990,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"779","ID","intermediate generation","solar","CSP_int",1990,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"780","ID","subpeak generation","solar","CSP_subpeak",1990,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"781","ID","subpeak generation","solar","CSP_subpeak",1990,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"782","ID","peak generation","solar","CSP_peak",1990,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"783","ID","peak generation","solar","CSP_peak",1990,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"784","ID","base load generation","solar","CSP_base_storage",1990,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"785","ID","intermediate generation","solar","CSP_int",2005,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"786","ID","intermediate generation","solar","CSP_int",2005,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"787","ID","subpeak generation","solar","CSP_subpeak",2005,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"788","ID","subpeak generation","solar","CSP_subpeak",2005,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"789","ID","peak generation","solar","CSP_peak",2005,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"790","ID","peak generation","solar","CSP_peak",2005,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"791","ID","base load generation","solar","CSP_base_storage",2005,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"792","ID","intermediate generation","solar","CSP_int",2010,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"793","ID","intermediate generation","solar","CSP_int",2010,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"794","ID","subpeak generation","solar","CSP_subpeak",2010,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"795","ID","subpeak generation","solar","CSP_subpeak",2010,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"796","ID","peak generation","solar","CSP_peak",2010,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"797","ID","peak generation","solar","CSP_peak",2010,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"798","ID","base load generation","solar","CSP_base_storage",2010,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"799","ID","intermediate generation","solar","CSP_int",2015,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"800","ID","intermediate generation","solar","CSP_int",2015,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"801","ID","subpeak generation","solar","CSP_subpeak",2015,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"802","ID","subpeak generation","solar","CSP_subpeak",2015,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"803","ID","peak generation","solar","CSP_peak",2015,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"804","ID","peak generation","solar","CSP_peak",2015,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"805","ID","base load generation","solar","CSP_base_storage",2015,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"806","ID","intermediate generation","solar","CSP_int",2020,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"807","ID","intermediate generation","solar","CSP_int",2020,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"808","ID","subpeak generation","solar","CSP_subpeak",2020,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"809","ID","subpeak generation","solar","CSP_subpeak",2020,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"810","ID","peak generation","solar","CSP_peak",2020,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"811","ID","peak generation","solar","CSP_peak",2020,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"812","ID","base load generation","solar","CSP_base_storage",2020,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"813","ID","intermediate generation","solar","CSP_int",2025,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"814","ID","intermediate generation","solar","CSP_int",2025,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"815","ID","subpeak generation","solar","CSP_subpeak",2025,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"816","ID","subpeak generation","solar","CSP_subpeak",2025,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"817","ID","peak generation","solar","CSP_peak",2025,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"818","ID","peak generation","solar","CSP_peak",2025,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"819","ID","base load generation","solar","CSP_base_storage",2025,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"820","ID","intermediate generation","solar","CSP_int",2030,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"821","ID","intermediate generation","solar","CSP_int",2030,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"822","ID","subpeak generation","solar","CSP_subpeak",2030,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"823","ID","subpeak generation","solar","CSP_subpeak",2030,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"824","ID","peak generation","solar","CSP_peak",2030,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"825","ID","peak generation","solar","CSP_peak",2030,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"826","ID","base load generation","solar","CSP_base_storage",2030,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"827","ID","intermediate generation","solar","CSP_int",2035,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"828","ID","intermediate generation","solar","CSP_int",2035,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"829","ID","subpeak generation","solar","CSP_subpeak",2035,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"830","ID","subpeak generation","solar","CSP_subpeak",2035,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"831","ID","peak generation","solar","CSP_peak",2035,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"832","ID","peak generation","solar","CSP_peak",2035,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"833","ID","base load generation","solar","CSP_base_storage",2035,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"834","ID","intermediate generation","solar","CSP_int",2040,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"835","ID","intermediate generation","solar","CSP_int",2040,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"836","ID","subpeak generation","solar","CSP_subpeak",2040,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"837","ID","subpeak generation","solar","CSP_subpeak",2040,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"838","ID","peak generation","solar","CSP_peak",2040,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"839","ID","peak generation","solar","CSP_peak",2040,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"840","ID","base load generation","solar","CSP_base_storage",2040,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"841","ID","intermediate generation","solar","CSP_int",2045,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"842","ID","intermediate generation","solar","CSP_int",2045,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"843","ID","subpeak generation","solar","CSP_subpeak",2045,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"844","ID","subpeak generation","solar","CSP_subpeak",2045,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"845","ID","peak generation","solar","CSP_peak",2045,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"846","ID","peak generation","solar","CSP_peak",2045,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"847","ID","base load generation","solar","CSP_base_storage",2045,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"848","ID","intermediate generation","solar","CSP_int",2050,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"849","ID","intermediate generation","solar","CSP_int",2050,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"850","ID","subpeak generation","solar","CSP_subpeak",2050,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"851","ID","subpeak generation","solar","CSP_subpeak",2050,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"852","ID","peak generation","solar","CSP_peak",2050,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"853","ID","peak generation","solar","CSP_peak",2050,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"854","ID","base load generation","solar","CSP_base_storage",2050,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"855","ID","intermediate generation","solar","CSP_int",2055,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"856","ID","intermediate generation","solar","CSP_int",2055,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"857","ID","subpeak generation","solar","CSP_subpeak",2055,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"858","ID","subpeak generation","solar","CSP_subpeak",2055,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"859","ID","peak generation","solar","CSP_peak",2055,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"860","ID","peak generation","solar","CSP_peak",2055,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"861","ID","base load generation","solar","CSP_base_storage",2055,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"862","ID","intermediate generation","solar","CSP_int",2060,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"863","ID","intermediate generation","solar","CSP_int",2060,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"864","ID","subpeak generation","solar","CSP_subpeak",2060,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"865","ID","subpeak generation","solar","CSP_subpeak",2060,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"866","ID","peak generation","solar","CSP_peak",2060,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"867","ID","peak generation","solar","CSP_peak",2060,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"868","ID","base load generation","solar","CSP_base_storage",2060,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"869","ID","intermediate generation","solar","CSP_int",2065,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"870","ID","intermediate generation","solar","CSP_int",2065,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"871","ID","subpeak generation","solar","CSP_subpeak",2065,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"872","ID","subpeak generation","solar","CSP_subpeak",2065,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"873","ID","peak generation","solar","CSP_peak",2065,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"874","ID","peak generation","solar","CSP_peak",2065,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"875","ID","base load generation","solar","CSP_base_storage",2065,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"876","ID","intermediate generation","solar","CSP_int",2070,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"877","ID","intermediate generation","solar","CSP_int",2070,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"878","ID","subpeak generation","solar","CSP_subpeak",2070,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"879","ID","subpeak generation","solar","CSP_subpeak",2070,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"880","ID","peak generation","solar","CSP_peak",2070,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"881","ID","peak generation","solar","CSP_peak",2070,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"882","ID","base load generation","solar","CSP_base_storage",2070,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"883","ID","intermediate generation","solar","CSP_int",2075,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"884","ID","intermediate generation","solar","CSP_int",2075,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"885","ID","subpeak generation","solar","CSP_subpeak",2075,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"886","ID","subpeak generation","solar","CSP_subpeak",2075,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"887","ID","peak generation","solar","CSP_peak",2075,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"888","ID","peak generation","solar","CSP_peak",2075,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"889","ID","base load generation","solar","CSP_base_storage",2075,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"890","ID","intermediate generation","solar","CSP_int",2080,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"891","ID","intermediate generation","solar","CSP_int",2080,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"892","ID","subpeak generation","solar","CSP_subpeak",2080,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"893","ID","subpeak generation","solar","CSP_subpeak",2080,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"894","ID","peak generation","solar","CSP_peak",2080,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"895","ID","peak generation","solar","CSP_peak",2080,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"896","ID","base load generation","solar","CSP_base_storage",2080,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"897","ID","intermediate generation","solar","CSP_int",2085,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"898","ID","intermediate generation","solar","CSP_int",2085,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"899","ID","subpeak generation","solar","CSP_subpeak",2085,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"900","ID","subpeak generation","solar","CSP_subpeak",2085,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"901","ID","peak generation","solar","CSP_peak",2085,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"902","ID","peak generation","solar","CSP_peak",2085,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"903","ID","base load generation","solar","CSP_base_storage",2085,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"904","ID","intermediate generation","solar","CSP_int",2090,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"905","ID","intermediate generation","solar","CSP_int",2090,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"906","ID","subpeak generation","solar","CSP_subpeak",2090,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"907","ID","subpeak generation","solar","CSP_subpeak",2090,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"908","ID","peak generation","solar","CSP_peak",2090,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"909","ID","peak generation","solar","CSP_peak",2090,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"910","ID","base load generation","solar","CSP_base_storage",2090,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"911","ID","intermediate generation","solar","CSP_int",2095,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"912","ID","intermediate generation","solar","CSP_int",2095,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"913","ID","subpeak generation","solar","CSP_subpeak",2095,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"914","ID","subpeak generation","solar","CSP_subpeak",2095,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"915","ID","peak generation","solar","CSP_peak",2095,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"916","ID","peak generation","solar","CSP_peak",2095,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"917","ID","base load generation","solar","CSP_base_storage",2095,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"918","ID","intermediate generation","solar","CSP_int",2100,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"919","ID","intermediate generation","solar","CSP_int",2100,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"920","ID","subpeak generation","solar","CSP_subpeak",2100,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"921","ID","subpeak generation","solar","CSP_subpeak",2100,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"922","ID","peak generation","solar","CSP_peak",2100,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"923","ID","peak generation","solar","CSP_peak",2100,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"924","ID","base load generation","solar","CSP_base_storage",2100,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"925","KS","intermediate generation","solar","CSP_int",1975,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"926","KS","intermediate generation","solar","CSP_int",1975,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"927","KS","subpeak generation","solar","CSP_subpeak",1975,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"928","KS","subpeak generation","solar","CSP_subpeak",1975,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"929","KS","peak generation","solar","CSP_peak",1975,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"930","KS","peak generation","solar","CSP_peak",1975,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"931","KS","base load generation","solar","CSP_base_storage",1975,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"932","KS","intermediate generation","solar","CSP_int",1990,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
"933","KS","intermediate generation","solar","CSP_int",1990,0.27,"electricity","CSP_int (dry_hybrid)","CSP","dry_hybrid","fresh"
"934","KS","subpeak generation","solar","CSP_subpeak",1990,0.27,"electricity","CSP_subpeak (recirculating)","CSP","recirculating","fresh"
"935","KS","subpeak generation","solar","CSP_subpeak",1990,0.27,"electricity","CSP_subpeak (dry_hybrid)","CSP","dry_hybrid","fresh"
"936","KS","peak generation","solar","CSP_peak",1990,0.27,"electricity","CSP_peak (recirculating)","CSP","recirculating","fresh"
"937","KS","peak generation","solar","CSP_peak",1990,0.27,"electricity","CSP_peak (dry_hybrid)","CSP","dry_hybrid","fresh"
"938","KS","base load generation","solar","CSP_base_storage",1990,0.47,"electricity","CSP_base_storage","CSP","recirculating","fresh"
"939","KS","intermediate generation","solar","CSP_int",2005,0.27,"electricity","CSP_int (recirculating)","CSP","recirculating","fresh"
