"","sector.name","subsector.name0","subsector.name","year","capacity.factor","technology"
"2047","base load generation","coal","coal_base_IGCC_CCS",2065,0.8,"coal (IGCC CCS) (once through)"
"2048","base load generation","coal","coal_base_IGCC_CCS",2065,0.8,"coal (IGCC CCS) (seawater)"
"2049","base load generation","coal","coal_base_IGCC_CCS",2065,0.8,"coal (IGCC CCS) (recirculating)"
"2050","base load generation","coal","coal_base_IGCC_CCS",2065,0.8,"coal (IGCC CCS) (dry cooling)"
"2051","base load generation","gas","gas_base_CC",2065,0.85,"gas (CC) (once through)"
"2052","base load generation","gas","gas_base_CC",2065,0.85,"gas (CC) (seawater)"
"2053","base load generation","gas","gas_base_CC",2065,0.85,"gas (CC) (recirculating)"
"2054","base load generation","gas","gas_base_CC",2065,0.85,"gas (CC) (cooling pond)"
"2055","base load generation","gas","gas_base_CC",2065,0.85,"gas (CC) (dry cooling)"
"2056","base load generation","gas","gas_base_CC_CCS",2065,0.8,"gas (CC CCS) (once through)"
"2057","base load generation","gas","gas_base_CC_CCS",2065,0.8,"gas (CC CCS) (seawater)"
"2058","base load generation","gas","gas_base_CC_CCS",2065,0.8,"gas (CC CCS) (recirculating)"
"2059","base load generation","gas","gas_base_CC_CCS",2065,0.8,"gas (CC CCS) (dry cooling)"
"2060","base load generation","geothermal","geo_base",2065,0.9,"geothermal (recirculating)"
"2061","base load generation","geothermal","geo_base",2065,0.9,"geothermal (dry_hybrid)"
"2062","base load generation","nuclear","nuc_base_Gen II",2065,0.9,"Gen_II_LWR (once through)"
"2063","base load generation","nuclear","nuc_base_Gen II",2065,0.9,"Gen_II_LWR (seawater)"
"2064","base load generation","nuclear","nuc_base_Gen II",2065,0.9,"Gen_II_LWR (recirculating)"
"2065","base load generation","nuclear","nuc_base_Gen II",2065,0.9,"Gen_II_LWR (cooling pond)"
"2066","base load generation","nuclear","nuc_base_Gen III",2065,0.9,"Gen_III (once through)"
"2067","base load generation","nuclear","nuc_base_Gen III",2065,0.9,"Gen_III (seawater)"
"2068","base load generation","nuclear","nuc_base_Gen III",2065,0.9,"Gen_III (recirculating)"
"2069","base load generation","nuclear","nuc_base_Gen III",2065,0.9,"Gen_III (cooling pond)"
"2070","base load generation","refined liquids","refined liquids_base_steam/CT",2065,0.8,"refined liquids (steam/CT) (once through)"
"2071","base load generation","refined liquids","refined liquids_base_steam/CT",2065,0.8,"refined liquids (steam/CT) (seawater)"
"2072","base load generation","refined liquids","refined liquids_base_steam/CT",2065,0.8,"refined liquids (steam/CT) (recirculating)"
"2073","base load generation","refined liquids","refined liquids_base_steam/CT",2065,0.8,"refined liquids (steam/CT) (cooling pond)"
"2074","base load generation","refined liquids","refined liquids_base_steam/CT",2065,0.8,"refined liquids (steam/CT) (dry cooling)"
"2075","base load generation","refined liquids","refined liquids_base_CC",2065,0.85,"refined liquids (CC) (once through)"
"2076","base load generation","refined liquids","refined liquids_base_CC",2065,0.85,"refined liquids (CC) (seawater)"
"2077","base load generation","refined liquids","refined liquids_base_CC",2065,0.85,"refined liquids (CC) (recirculating)"
"2078","base load generation","refined liquids","refined liquids_base_CC",2065,0.85,"refined liquids (CC) (dry cooling)"
"2079","base load generation","refined liquids","refined liquids_base_CC_CCS",2065,0.8,"refined liquids (CC CCS) (once through)"
"2080","base load generation","refined liquids","refined liquids_base_CC_CCS",2065,0.8,"refined liquids (CC CCS) (seawater)"
"2081","base load generation","refined liquids","refined liquids_base_CC_CCS",2065,0.8,"refined liquids (CC CCS) (recirculating)"
"2082","base load generation","refined liquids","refined liquids_base_CC_CCS",2065,0.8,"refined liquids (CC CCS) (dry cooling)"
"2083","base load generation","solar","PV_base_storage",2065,0.2,"PV_base_storage"
"2084","base load generation","solar","CSP_base_storage",2065,0.5,"CSP_base_storage"
"2085","base load generation","wind","wind_base_storage",2065,0.37,"wind_base_storage"
"2086","base load generation","coal","coal_base_conv pul 1951-1955",2065,0.85,"coal (conv pul) (once through)"
"2087","base load generation","coal","coal_base_conv pul 1951-1955",2065,0.85,"coal (conv pul) (seawater)"
"2088","base load generation","coal","coal_base_conv pul 1951-1955",2065,0.85,"coal (conv pul) (recirculating)"
"2089","base load generation","coal","coal_base_conv pul 1951-1955",2065,0.85,"coal (conv pul) (cooling pond)"
"2090","base load generation","coal","coal_base_conv pul 1951-1955",2065,0.85,"coal (conv pul) (dry cooling)"
"2091","base load generation","coal","coal_base_conv pul 1956-1960",2065,0.85,"coal (conv pul) (once through)"
"2092","base load generation","coal","coal_base_conv pul 1956-1960",2065,0.85,"coal (conv pul) (seawater)"
"2093","base load generation","coal","coal_base_conv pul 1956-1960",2065,0.85,"coal (conv pul) (recirculating)"
"2094","base load generation","coal","coal_base_conv pul 1956-1960",2065,0.85,"coal (conv pul) (cooling pond)"
"2095","base load generation","coal","coal_base_conv pul 1956-1960",2065,0.85,"coal (conv pul) (dry cooling)"
"2096","base load generation","coal","coal_base_conv pul 1961-1965",2065,0.85,"coal (conv pul) (once through)"
"2097","base load generation","coal","coal_base_conv pul 1961-1965",2065,0.85,"coal (conv pul) (seawater)"
"2098","base load generation","coal","coal_base_conv pul 1961-1965",2065,0.85,"coal (conv pul) (recirculating)"
"2099","base load generation","coal","coal_base_conv pul 1961-1965",2065,0.85,"coal (conv pul) (cooling pond)"
"2100","base load generation","coal","coal_base_conv pul 1961-1965",2065,0.85,"coal (conv pul) (dry cooling)"
"2101","base load generation","coal","coal_base_conv pul 1966-1970",2065,0.85,"coal (conv pul) (once through)"
"2102","base load generation","coal","coal_base_conv pul 1966-1970",2065,0.85,"coal (conv pul) (seawater)"
"2103","base load generation","coal","coal_base_conv pul 1966-1970",2065,0.85,"coal (conv pul) (recirculating)"
"2104","base load generation","coal","coal_base_conv pul 1966-1970",2065,0.85,"coal (conv pul) (cooling pond)"
"2105","base load generation","coal","coal_base_conv pul 1966-1970",2065,0.85,"coal (conv pul) (dry cooling)"
"2106","base load generation","coal","coal_base_conv pul 1971-1975",2065,0.85,"coal (conv pul) (once through)"
"2107","base load generation","coal","coal_base_conv pul 1971-1975",2065,0.85,"coal (conv pul) (seawater)"
"2108","base load generation","coal","coal_base_conv pul 1971-1975",2065,0.85,"coal (conv pul) (recirculating)"
"2109","base load generation","coal","coal_base_conv pul 1971-1975",2065,0.85,"coal (conv pul) (cooling pond)"
"2110","base load generation","coal","coal_base_conv pul 1971-1975",2065,0.85,"coal (conv pul) (dry cooling)"
"2111","base load generation","coal","coal_base_conv pul 1976-1980",2065,0.85,"coal (conv pul) (once through)"
"2112","base load generation","coal","coal_base_conv pul 1976-1980",2065,0.85,"coal (conv pul) (seawater)"
"2113","base load generation","coal","coal_base_conv pul 1976-1980",2065,0.85,"coal (conv pul) (recirculating)"
"2114","base load generation","coal","coal_base_conv pul 1976-1980",2065,0.85,"coal (conv pul) (cooling pond)"
"2115","base load generation","coal","coal_base_conv pul 1976-1980",2065,0.85,"coal (conv pul) (dry cooling)"
"2116","base load generation","coal","coal_base_conv pul 1981-1985",2065,0.85,"coal (conv pul) (once through)"
"2117","base load generation","coal","coal_base_conv pul 1981-1985",2065,0.85,"coal (conv pul) (seawater)"
"2118","base load generation","coal","coal_base_conv pul 1981-1985",2065,0.85,"coal (conv pul) (recirculating)"
"2119","base load generation","coal","coal_base_conv pul 1981-1985",2065,0.85,"coal (conv pul) (cooling pond)"
"2120","base load generation","coal","coal_base_conv pul 1981-1985",2065,0.85,"coal (conv pul) (dry cooling)"
"2121","base load generation","coal","coal_base_conv pul 1986-1990",2065,0.85,"coal (conv pul) (once through)"
"2122","base load generation","coal","coal_base_conv pul 1986-1990",2065,0.85,"coal (conv pul) (seawater)"
"2123","base load generation","coal","coal_base_conv pul 1986-1990",2065,0.85,"coal (conv pul) (recirculating)"
"2124","base load generation","coal","coal_base_conv pul 1986-1990",2065,0.85,"coal (conv pul) (cooling pond)"
"2125","base load generation","coal","coal_base_conv pul 1986-1990",2065,0.85,"coal (conv pul) (dry cooling)"
"2126","base load generation","coal","coal_base_conv pul 1991-1995",2065,0.85,"coal (conv pul) (once through)"
"2127","base load generation","coal","coal_base_conv pul 1991-1995",2065,0.85,"coal (conv pul) (seawater)"
"2128","base load generation","coal","coal_base_conv pul 1991-1995",2065,0.85,"coal (conv pul) (recirculating)"
"2129","base load generation","coal","coal_base_conv pul 1991-1995",2065,0.85,"coal (conv pul) (cooling pond)"
"2130","base load generation","coal","coal_base_conv pul 1991-1995",2065,0.85,"coal (conv pul) (dry cooling)"
"2131","base load generation","coal","coal_base_conv pul 1996-2000",2065,0.85,"coal (conv pul) (once through)"
"2132","base load generation","coal","coal_base_conv pul 1996-2000",2065,0.85,"coal (conv pul) (seawater)"
"2133","base load generation","coal","coal_base_conv pul 1996-2000",2065,0.85,"coal (conv pul) (recirculating)"
"2134","base load generation","coal","coal_base_conv pul 1996-2000",2065,0.85,"coal (conv pul) (cooling pond)"
"2135","base load generation","coal","coal_base_conv pul 1996-2000",2065,0.85,"coal (conv pul) (dry cooling)"
"2136","base load generation","coal","coal_base_conv pul 2001-2005",2065,0.85,"coal (conv pul) (once through)"
"2137","base load generation","coal","coal_base_conv pul 2001-2005",2065,0.85,"coal (conv pul) (seawater)"
"2138","base load generation","coal","coal_base_conv pul 2001-2005",2065,0.85,"coal (conv pul) (recirculating)"
"2139","base load generation","coal","coal_base_conv pul 2001-2005",2065,0.85,"coal (conv pul) (cooling pond)"
"2140","base load generation","coal","coal_base_conv pul 2001-2005",2065,0.85,"coal (conv pul) (dry cooling)"
"2141","base load generation","coal","coal_base_conv pul 2006-2010",2065,0.85,"coal (conv pul) (once through)"
"2142","base load generation","coal","coal_base_conv pul 2006-2010",2065,0.85,"coal (conv pul) (seawater)"
"2143","base load generation","coal","coal_base_conv pul 2006-2010",2065,0.85,"coal (conv pul) (recirculating)"
"2144","base load generation","coal","coal_base_conv pul 2006-2010",2065,0.85,"coal (conv pul) (cooling pond)"
"2145","base load generation","coal","coal_base_conv pul 2006-2010",2065,0.85,"coal (conv pul) (dry cooling)"
"2146","base load generation","coal","coal_base_conv pul 2011-2015",2065,0.85,"coal (conv pul) (once through)"
"2147","base load generation","coal","coal_base_conv pul 2011-2015",2065,0.85,"coal (conv pul) (seawater)"
"2148","base load generation","coal","coal_base_conv pul 2011-2015",2065,0.85,"coal (conv pul) (recirculating)"
"2149","base load generation","coal","coal_base_conv pul 2011-2015",2065,0.85,"coal (conv pul) (cooling pond)"
"2150","base load generation","coal","coal_base_conv pul 2011-2015",2065,0.85,"coal (conv pul) (dry cooling)"
"2151","base load generation","coal","coal_base_conv pul before 1950",2065,0.85,"coal (conv pul) (once through)"
"2152","base load generation","coal","coal_base_conv pul before 1950",2065,0.85,"coal (conv pul) (seawater)"
"2153","base load generation","coal","coal_base_conv pul before 1950",2065,0.85,"coal (conv pul) (recirculating)"
"2154","base load generation","coal","coal_base_conv pul before 1950",2065,0.85,"coal (conv pul) (cooling pond)"
"2155","base load generation","coal","coal_base_conv pul before 1950",2065,0.85,"coal (conv pul) (dry cooling)"
"2156","base load generation","coal","coal_base_conv pul_retire_2020",2065,0.85,"coal (conv pul) (once through)"
"2157","base load generation","coal","coal_base_conv pul_retire_2020",2065,0.85,"coal (conv pul) (seawater)"
"2158","base load generation","coal","coal_base_conv pul_retire_2020",2065,0.85,"coal (conv pul) (recirculating)"
"2159","base load generation","coal","coal_base_conv pul_retire_2020",2065,0.85,"coal (conv pul) (cooling pond)"
"2160","base load generation","coal","coal_base_conv pul_retire_2020",2065,0.85,"coal (conv pul) (dry cooling)"
"2161","base load generation","biomass","biomass_base_conv",2070,0.85,"biomass (conv) (once through)"
"2162","base load generation","biomass","biomass_base_conv",2070,0.85,"biomass (conv) (seawater)"
"2163","base load generation","biomass","biomass_base_conv",2070,0.85,"biomass (conv) (recirculating)"
"2164","base load generation","biomass","biomass_base_conv",2070,0.85,"biomass (conv) (cooling pond)"
"2165","base load generation","biomass","biomass_base_conv",2070,0.85,"biomass (conv) (dry cooling)"
"2166","base load generation","biomass","biomass_base_conv_CCS",2070,0.85,"biomass (conv CCS) (once through)"
"2167","base load generation","biomass","biomass_base_conv_CCS",2070,0.85,"biomass (conv CCS) (seawater)"
"2168","base load generation","biomass","biomass_base_conv_CCS",2070,0.85,"biomass (conv CCS) (recirculating)"
"2169","base load generation","biomass","biomass_base_conv_CCS",2070,0.85,"biomass (conv CCS) (dry cooling)"
"2170","base load generation","biomass","biomass_base_IGCC",2070,0.8,"biomass (IGCC) (once through)"
"2171","base load generation","biomass","biomass_base_IGCC",2070,0.8,"biomass (IGCC) (seawater)"
"2172","base load generation","biomass","biomass_base_IGCC",2070,0.8,"biomass (IGCC) (recirculating)"
"2173","base load generation","biomass","biomass_base_IGCC",2070,0.8,"biomass (IGCC) (dry cooling)"
"2174","base load generation","biomass","biomass_base_IGCC_CCS",2070,0.8,"biomass (IGCC CCS) (once through)"
"2175","base load generation","biomass","biomass_base_IGCC_CCS",2070,0.8,"biomass (IGCC CCS) (seawater)"
"2176","base load generation","biomass","biomass_base_IGCC_CCS",2070,0.8,"biomass (IGCC CCS) (recirculating)"
"2177","base load generation","biomass","biomass_base_IGCC_CCS",2070,0.8,"biomass (IGCC CCS) (dry cooling)"
"2178","base load generation","coal","coal_base_conv pul",2070,0.85,"coal (conv pul) (once through)"
"2179","base load generation","coal","coal_base_conv pul",2070,0.85,"coal (conv pul) (seawater)"
"2180","base load generation","coal","coal_base_conv pul",2070,0.85,"coal (conv pul) (recirculating)"
"2181","base load generation","coal","coal_base_conv pul",2070,0.85,"coal (conv pul) (cooling pond)"
"2182","base load generation","coal","coal_base_conv pul",2070,0.85,"coal (conv pul) (dry cooling)"
"2183","base load generation","coal","coal_base_conv pul_CCS",2070,0.8,"coal (conv pul CCS) (once through)"
"2184","base load generation","coal","coal_base_conv pul_CCS",2070,0.8,"coal (conv pul CCS) (seawater)"
"2185","base load generation","coal","coal_base_conv pul_CCS",2070,0.8,"coal (conv pul CCS) (recirculating)"
"2186","base load generation","coal","coal_base_conv pul_CCS",2070,0.8,"coal (conv pul CCS) (dry cooling)"
"2187","base load generation","coal","coal_base_IGCC",2070,0.8,"coal (IGCC) (once through)"
"2188","base load generation","coal","coal_base_IGCC",2070,0.8,"coal (IGCC) (seawater)"
"2189","base load generation","coal","coal_base_IGCC",2070,0.8,"coal (IGCC) (recirculating)"
"2190","base load generation","coal","coal_base_IGCC",2070,0.8,"coal (IGCC) (dry cooling)"
"2191","base load generation","coal","coal_base_IGCC_CCS",2070,0.8,"coal (IGCC CCS) (once through)"
"2192","base load generation","coal","coal_base_IGCC_CCS",2070,0.8,"coal (IGCC CCS) (seawater)"
"2193","base load generation","coal","coal_base_IGCC_CCS",2070,0.8,"coal (IGCC CCS) (recirculating)"
"2194","base load generation","coal","coal_base_IGCC_CCS",2070,0.8,"coal (IGCC CCS) (dry cooling)"
"2195","base load generation","gas","gas_base_CC",2070,0.85,"gas (CC) (once through)"
"2196","base load generation","gas","gas_base_CC",2070,0.85,"gas (CC) (seawater)"
"2197","base load generation","gas","gas_base_CC",2070,0.85,"gas (CC) (recirculating)"
"2198","base load generation","gas","gas_base_CC",2070,0.85,"gas (CC) (cooling pond)"
"2199","base load generation","gas","gas_base_CC",2070,0.85,"gas (CC) (dry cooling)"
"2200","base load generation","gas","gas_base_CC_CCS",2070,0.8,"gas (CC CCS) (once through)"
"2201","base load generation","gas","gas_base_CC_CCS",2070,0.8,"gas (CC CCS) (seawater)"
"2202","base load generation","gas","gas_base_CC_CCS",2070,0.8,"gas (CC CCS) (recirculating)"
"2203","base load generation","gas","gas_base_CC_CCS",2070,0.8,"gas (CC CCS) (dry cooling)"
"2204","base load generation","geothermal","geo_base",2070,0.9,"geothermal (recirculating)"
"2205","base load generation","geothermal","geo_base",2070,0.9,"geothermal (dry_hybrid)"
"2206","base load generation","nuclear","nuc_base_Gen II",2070,0.9,"Gen_II_LWR (once through)"
"2207","base load generation","nuclear","nuc_base_Gen II",2070,0.9,"Gen_II_LWR (seawater)"
"2208","base load generation","nuclear","nuc_base_Gen II",2070,0.9,"Gen_II_LWR (recirculating)"
"2209","base load generation","nuclear","nuc_base_Gen II",2070,0.9,"Gen_II_LWR (cooling pond)"
"2210","base load generation","nuclear","nuc_base_Gen III",2070,0.9,"Gen_III (once through)"
"2211","base load generation","nuclear","nuc_base_Gen III",2070,0.9,"Gen_III (seawater)"
"2212","base load generation","nuclear","nuc_base_Gen III",2070,0.9,"Gen_III (recirculating)"
"2213","base load generation","nuclear","nuc_base_Gen III",2070,0.9,"Gen_III (cooling pond)"
"2214","base load generation","refined liquids","refined liquids_base_steam/CT",2070,0.8,"refined liquids (steam/CT) (once through)"
"2215","base load generation","refined liquids","refined liquids_base_steam/CT",2070,0.8,"refined liquids (steam/CT) (seawater)"
"2216","base load generation","refined liquids","refined liquids_base_steam/CT",2070,0.8,"refined liquids (steam/CT) (recirculating)"
"2217","base load generation","refined liquids","refined liquids_base_steam/CT",2070,0.8,"refined liquids (steam/CT) (cooling pond)"
"2218","base load generation","refined liquids","refined liquids_base_steam/CT",2070,0.8,"refined liquids (steam/CT) (dry cooling)"
"2219","base load generation","refined liquids","refined liquids_base_CC",2070,0.85,"refined liquids (CC) (once through)"
"2220","base load generation","refined liquids","refined liquids_base_CC",2070,0.85,"refined liquids (CC) (seawater)"
"2221","base load generation","refined liquids","refined liquids_base_CC",2070,0.85,"refined liquids (CC) (recirculating)"
"2222","base load generation","refined liquids","refined liquids_base_CC",2070,0.85,"refined liquids (CC) (dry cooling)"
"2223","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,0.8,"refined liquids (CC CCS) (once through)"
"2224","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,0.8,"refined liquids (CC CCS) (seawater)"
"2225","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,0.8,"refined liquids (CC CCS) (recirculating)"
"2226","base load generation","refined liquids","refined liquids_base_CC_CCS",2070,0.8,"refined liquids (CC CCS) (dry cooling)"
"2227","base load generation","solar","PV_base_storage",2070,0.2,"PV_base_storage"
"2228","base load generation","solar","CSP_base_storage",2070,0.5,"CSP_base_storage"
"2229","base load generation","wind","wind_base_storage",2070,0.37,"wind_base_storage"
"2230","base load generation","coal","coal_base_conv pul 1951-1955",2070,0.85,"coal (conv pul) (once through)"
"2231","base load generation","coal","coal_base_conv pul 1951-1955",2070,0.85,"coal (conv pul) (seawater)"
"2232","base load generation","coal","coal_base_conv pul 1951-1955",2070,0.85,"coal (conv pul) (recirculating)"
"2233","base load generation","coal","coal_base_conv pul 1951-1955",2070,0.85,"coal (conv pul) (cooling pond)"
"2234","base load generation","coal","coal_base_conv pul 1951-1955",2070,0.85,"coal (conv pul) (dry cooling)"
"2235","base load generation","coal","coal_base_conv pul 1956-1960",2070,0.85,"coal (conv pul) (once through)"
"2236","base load generation","coal","coal_base_conv pul 1956-1960",2070,0.85,"coal (conv pul) (seawater)"
"2237","base load generation","coal","coal_base_conv pul 1956-1960",2070,0.85,"coal (conv pul) (recirculating)"
"2238","base load generation","coal","coal_base_conv pul 1956-1960",2070,0.85,"coal (conv pul) (cooling pond)"
"2239","base load generation","coal","coal_base_conv pul 1956-1960",2070,0.85,"coal (conv pul) (dry cooling)"
"2240","base load generation","coal","coal_base_conv pul 1961-1965",2070,0.85,"coal (conv pul) (once through)"
"2241","base load generation","coal","coal_base_conv pul 1961-1965",2070,0.85,"coal (conv pul) (seawater)"
"2242","base load generation","coal","coal_base_conv pul 1961-1965",2070,0.85,"coal (conv pul) (recirculating)"
"2243","base load generation","coal","coal_base_conv pul 1961-1965",2070,0.85,"coal (conv pul) (cooling pond)"
"2244","base load generation","coal","coal_base_conv pul 1961-1965",2070,0.85,"coal (conv pul) (dry cooling)"
"2245","base load generation","coal","coal_base_conv pul 1966-1970",2070,0.85,"coal (conv pul) (once through)"
"2246","base load generation","coal","coal_base_conv pul 1966-1970",2070,0.85,"coal (conv pul) (seawater)"
"2247","base load generation","coal","coal_base_conv pul 1966-1970",2070,0.85,"coal (conv pul) (recirculating)"
"2248","base load generation","coal","coal_base_conv pul 1966-1970",2070,0.85,"coal (conv pul) (cooling pond)"
"2249","base load generation","coal","coal_base_conv pul 1966-1970",2070,0.85,"coal (conv pul) (dry cooling)"
"2250","base load generation","coal","coal_base_conv pul 1971-1975",2070,0.85,"coal (conv pul) (once through)"
"2251","base load generation","coal","coal_base_conv pul 1971-1975",2070,0.85,"coal (conv pul) (seawater)"
"2252","base load generation","coal","coal_base_conv pul 1971-1975",2070,0.85,"coal (conv pul) (recirculating)"
"2253","base load generation","coal","coal_base_conv pul 1971-1975",2070,0.85,"coal (conv pul) (cooling pond)"
"2254","base load generation","coal","coal_base_conv pul 1971-1975",2070,0.85,"coal (conv pul) (dry cooling)"
"2255","base load generation","coal","coal_base_conv pul 1976-1980",2070,0.85,"coal (conv pul) (once through)"
"2256","base load generation","coal","coal_base_conv pul 1976-1980",2070,0.85,"coal (conv pul) (seawater)"
"2257","base load generation","coal","coal_base_conv pul 1976-1980",2070,0.85,"coal (conv pul) (recirculating)"
"2258","base load generation","coal","coal_base_conv pul 1976-1980",2070,0.85,"coal (conv pul) (cooling pond)"
"2259","base load generation","coal","coal_base_conv pul 1976-1980",2070,0.85,"coal (conv pul) (dry cooling)"
"2260","base load generation","coal","coal_base_conv pul 1981-1985",2070,0.85,"coal (conv pul) (once through)"
"2261","base load generation","coal","coal_base_conv pul 1981-1985",2070,0.85,"coal (conv pul) (seawater)"
"2262","base load generation","coal","coal_base_conv pul 1981-1985",2070,0.85,"coal (conv pul) (recirculating)"
"2263","base load generation","coal","coal_base_conv pul 1981-1985",2070,0.85,"coal (conv pul) (cooling pond)"
"2264","base load generation","coal","coal_base_conv pul 1981-1985",2070,0.85,"coal (conv pul) (dry cooling)"
"2265","base load generation","coal","coal_base_conv pul 1986-1990",2070,0.85,"coal (conv pul) (once through)"
"2266","base load generation","coal","coal_base_conv pul 1986-1990",2070,0.85,"coal (conv pul) (seawater)"
"2267","base load generation","coal","coal_base_conv pul 1986-1990",2070,0.85,"coal (conv pul) (recirculating)"
"2268","base load generation","coal","coal_base_conv pul 1986-1990",2070,0.85,"coal (conv pul) (cooling pond)"
"2269","base load generation","coal","coal_base_conv pul 1986-1990",2070,0.85,"coal (conv pul) (dry cooling)"
"2270","base load generation","coal","coal_base_conv pul 1991-1995",2070,0.85,"coal (conv pul) (once through)"
"2271","base load generation","coal","coal_base_conv pul 1991-1995",2070,0.85,"coal (conv pul) (seawater)"
"2272","base load generation","coal","coal_base_conv pul 1991-1995",2070,0.85,"coal (conv pul) (recirculating)"
"2273","base load generation","coal","coal_base_conv pul 1991-1995",2070,0.85,"coal (conv pul) (cooling pond)"
"2274","base load generation","coal","coal_base_conv pul 1991-1995",2070,0.85,"coal (conv pul) (dry cooling)"
"2275","base load generation","coal","coal_base_conv pul 1996-2000",2070,0.85,"coal (conv pul) (once through)"
"2276","base load generation","coal","coal_base_conv pul 1996-2000",2070,0.85,"coal (conv pul) (seawater)"
"2277","base load generation","coal","coal_base_conv pul 1996-2000",2070,0.85,"coal (conv pul) (recirculating)"
"2278","base load generation","coal","coal_base_conv pul 1996-2000",2070,0.85,"coal (conv pul) (cooling pond)"
"2279","base load generation","coal","coal_base_conv pul 1996-2000",2070,0.85,"coal (conv pul) (dry cooling)"
"2280","base load generation","coal","coal_base_conv pul 2001-2005",2070,0.85,"coal (conv pul) (once through)"
"2281","base load generation","coal","coal_base_conv pul 2001-2005",2070,0.85,"coal (conv pul) (seawater)"
"2282","base load generation","coal","coal_base_conv pul 2001-2005",2070,0.85,"coal (conv pul) (recirculating)"
"2283","base load generation","coal","coal_base_conv pul 2001-2005",2070,0.85,"coal (conv pul) (cooling pond)"
"2284","base load generation","coal","coal_base_conv pul 2001-2005",2070,0.85,"coal (conv pul) (dry cooling)"
"2285","base load generation","coal","coal_base_conv pul 2006-2010",2070,0.85,"coal (conv pul) (once through)"
"2286","base load generation","coal","coal_base_conv pul 2006-2010",2070,0.85,"coal (conv pul) (seawater)"
"2287","base load generation","coal","coal_base_conv pul 2006-2010",2070,0.85,"coal (conv pul) (recirculating)"
"2288","base load generation","coal","coal_base_conv pul 2006-2010",2070,0.85,"coal (conv pul) (cooling pond)"
"2289","base load generation","coal","coal_base_conv pul 2006-2010",2070,0.85,"coal (conv pul) (dry cooling)"
"2290","base load generation","coal","coal_base_conv pul 2011-2015",2070,0.85,"coal (conv pul) (once through)"
"2291","base load generation","coal","coal_base_conv pul 2011-2015",2070,0.85,"coal (conv pul) (seawater)"
"2292","base load generation","coal","coal_base_conv pul 2011-2015",2070,0.85,"coal (conv pul) (recirculating)"
"2293","base load generation","coal","coal_base_conv pul 2011-2015",2070,0.85,"coal (conv pul) (cooling pond)"
"2294","base load generation","coal","coal_base_conv pul 2011-2015",2070,0.85,"coal (conv pul) (dry cooling)"
"2295","base load generation","coal","coal_base_conv pul before 1950",2070,0.85,"coal (conv pul) (once through)"
"2296","base load generation","coal","coal_base_conv pul before 1950",2070,0.85,"coal (conv pul) (seawater)"
"2297","base load generation","coal","coal_base_conv pul before 1950",2070,0.85,"coal (conv pul) (recirculating)"
"2298","base load generation","coal","coal_base_conv pul before 1950",2070,0.85,"coal (conv pul) (cooling pond)"
"2299","base load generation","coal","coal_base_conv pul before 1950",2070,0.85,"coal (conv pul) (dry cooling)"
"2300","base load generation","coal","coal_base_conv pul_retire_2020",2070,0.85,"coal (conv pul) (once through)"
"2301","base load generation","coal","coal_base_conv pul_retire_2020",2070,0.85,"coal (conv pul) (seawater)"
"2302","base load generation","coal","coal_base_conv pul_retire_2020",2070,0.85,"coal (conv pul) (recirculating)"
"2303","base load generation","coal","coal_base_conv pul_retire_2020",2070,0.85,"coal (conv pul) (cooling pond)"
"2304","base load generation","coal","coal_base_conv pul_retire_2020",2070,0.85,"coal (conv pul) (dry cooling)"
"2305","base load generation","biomass","biomass_base_conv",2075,0.85,"biomass (conv) (once through)"
"2306","base load generation","biomass","biomass_base_conv",2075,0.85,"biomass (conv) (seawater)"
"2307","base load generation","biomass","biomass_base_conv",2075,0.85,"biomass (conv) (recirculating)"
"2308","base load generation","biomass","biomass_base_conv",2075,0.85,"biomass (conv) (cooling pond)"
"2309","base load generation","biomass","biomass_base_conv",2075,0.85,"biomass (conv) (dry cooling)"
"2310","base load generation","biomass","biomass_base_conv_CCS",2075,0.85,"biomass (conv CCS) (once through)"
"2311","base load generation","biomass","biomass_base_conv_CCS",2075,0.85,"biomass (conv CCS) (seawater)"
"2312","base load generation","biomass","biomass_base_conv_CCS",2075,0.85,"biomass (conv CCS) (recirculating)"
"2313","base load generation","biomass","biomass_base_conv_CCS",2075,0.85,"biomass (conv CCS) (dry cooling)"
"2314","base load generation","biomass","biomass_base_IGCC",2075,0.8,"biomass (IGCC) (once through)"
"2315","base load generation","biomass","biomass_base_IGCC",2075,0.8,"biomass (IGCC) (seawater)"
"2316","base load generation","biomass","biomass_base_IGCC",2075,0.8,"biomass (IGCC) (recirculating)"
"2317","base load generation","biomass","biomass_base_IGCC",2075,0.8,"biomass (IGCC) (dry cooling)"
"2318","base load generation","biomass","biomass_base_IGCC_CCS",2075,0.8,"biomass (IGCC CCS) (once through)"
"2319","base load generation","biomass","biomass_base_IGCC_CCS",2075,0.8,"biomass (IGCC CCS) (seawater)"
"2320","base load generation","biomass","biomass_base_IGCC_CCS",2075,0.8,"biomass (IGCC CCS) (recirculating)"
"2321","base load generation","biomass","biomass_base_IGCC_CCS",2075,0.8,"biomass (IGCC CCS) (dry cooling)"
"2322","base load generation","coal","coal_base_conv pul",2075,0.85,"coal (conv pul) (once through)"
"2323","base load generation","coal","coal_base_conv pul",2075,0.85,"coal (conv pul) (seawater)"
