"","region","supplysector","subsector0","subsector","year","capacity.factor","supplysector.y","technology","plant_type","cooling_system","water_type"
"1349","KS","base load generation","wind","wind_base",2030,0.47,"electricity","wind_base","no cooling","none","none"
"1350","KS","intermediate generation","wind","wind_int",2030,0.47,"electricity","wind_int","no cooling","none","none"
"1351","KS","subpeak generation","wind","wind_subpeak",2030,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1352","KS","base load generation","wind","wind_base_storage",2030,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1353","KS","base load generation","wind","wind_base",2035,0.47,"electricity","wind_base","no cooling","none","none"
"1354","KS","intermediate generation","wind","wind_int",2035,0.47,"electricity","wind_int","no cooling","none","none"
"1355","KS","subpeak generation","wind","wind_subpeak",2035,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1356","KS","base load generation","wind","wind_base_storage",2035,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1357","KS","base load generation","wind","wind_base",2040,0.47,"electricity","wind_base","no cooling","none","none"
"1358","KS","intermediate generation","wind","wind_int",2040,0.47,"electricity","wind_int","no cooling","none","none"
"1359","KS","subpeak generation","wind","wind_subpeak",2040,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1360","KS","base load generation","wind","wind_base_storage",2040,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1361","KS","base load generation","wind","wind_base",2045,0.47,"electricity","wind_base","no cooling","none","none"
"1362","KS","intermediate generation","wind","wind_int",2045,0.47,"electricity","wind_int","no cooling","none","none"
"1363","KS","subpeak generation","wind","wind_subpeak",2045,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1364","KS","base load generation","wind","wind_base_storage",2045,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1365","KS","base load generation","wind","wind_base",2050,0.47,"electricity","wind_base","no cooling","none","none"
"1366","KS","intermediate generation","wind","wind_int",2050,0.47,"electricity","wind_int","no cooling","none","none"
"1367","KS","subpeak generation","wind","wind_subpeak",2050,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1368","KS","base load generation","wind","wind_base_storage",2050,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1369","KS","base load generation","wind","wind_base",2055,0.47,"electricity","wind_base","no cooling","none","none"
"1370","KS","intermediate generation","wind","wind_int",2055,0.47,"electricity","wind_int","no cooling","none","none"
"1371","KS","subpeak generation","wind","wind_subpeak",2055,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1372","KS","base load generation","wind","wind_base_storage",2055,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1373","KS","base load generation","wind","wind_base",2060,0.47,"electricity","wind_base","no cooling","none","none"
"1374","KS","intermediate generation","wind","wind_int",2060,0.47,"electricity","wind_int","no cooling","none","none"
"1375","KS","subpeak generation","wind","wind_subpeak",2060,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1376","KS","base load generation","wind","wind_base_storage",2060,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1377","KS","base load generation","wind","wind_base",2065,0.47,"electricity","wind_base","no cooling","none","none"
"1378","KS","intermediate generation","wind","wind_int",2065,0.47,"electricity","wind_int","no cooling","none","none"
"1379","KS","subpeak generation","wind","wind_subpeak",2065,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1380","KS","base load generation","wind","wind_base_storage",2065,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1381","KS","base load generation","wind","wind_base",2070,0.47,"electricity","wind_base","no cooling","none","none"
"1382","KS","intermediate generation","wind","wind_int",2070,0.47,"electricity","wind_int","no cooling","none","none"
"1383","KS","subpeak generation","wind","wind_subpeak",2070,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1384","KS","base load generation","wind","wind_base_storage",2070,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1385","KS","base load generation","wind","wind_base",2075,0.47,"electricity","wind_base","no cooling","none","none"
"1386","KS","intermediate generation","wind","wind_int",2075,0.47,"electricity","wind_int","no cooling","none","none"
"1387","KS","subpeak generation","wind","wind_subpeak",2075,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1388","KS","base load generation","wind","wind_base_storage",2075,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1389","KS","base load generation","wind","wind_base",2080,0.47,"electricity","wind_base","no cooling","none","none"
"1390","KS","intermediate generation","wind","wind_int",2080,0.47,"electricity","wind_int","no cooling","none","none"
"1391","KS","subpeak generation","wind","wind_subpeak",2080,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1392","KS","base load generation","wind","wind_base_storage",2080,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1393","KS","base load generation","wind","wind_base",2085,0.47,"electricity","wind_base","no cooling","none","none"
"1394","KS","intermediate generation","wind","wind_int",2085,0.47,"electricity","wind_int","no cooling","none","none"
"1395","KS","subpeak generation","wind","wind_subpeak",2085,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1396","KS","base load generation","wind","wind_base_storage",2085,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1397","KS","base load generation","wind","wind_base",2090,0.47,"electricity","wind_base","no cooling","none","none"
"1398","KS","intermediate generation","wind","wind_int",2090,0.47,"electricity","wind_int","no cooling","none","none"
"1399","KS","subpeak generation","wind","wind_subpeak",2090,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1400","KS","base load generation","wind","wind_base_storage",2090,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1401","KS","base load generation","wind","wind_base",2095,0.47,"electricity","wind_base","no cooling","none","none"
"1402","KS","intermediate generation","wind","wind_int",2095,0.47,"electricity","wind_int","no cooling","none","none"
"1403","KS","subpeak generation","wind","wind_subpeak",2095,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1404","KS","base load generation","wind","wind_base_storage",2095,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1405","KS","base load generation","wind","wind_base",2100,0.47,"electricity","wind_base","no cooling","none","none"
"1406","KS","intermediate generation","wind","wind_int",2100,0.47,"electricity","wind_int","no cooling","none","none"
"1407","KS","subpeak generation","wind","wind_subpeak",2100,0.47,"electricity","wind_subpeak","no cooling","none","none"
"1408","KS","base load generation","wind","wind_base_storage",2100,0.47,"electricity","wind_base_storage","no cooling","none","none"
"1409","KY","base load generation","wind","wind_base",1975,0.35,"electricity","wind_base","no cooling","none","none"
"1410","KY","intermediate generation","wind","wind_int",1975,0.35,"electricity","wind_int","no cooling","none","none"
"1411","KY","subpeak generation","wind","wind_subpeak",1975,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1412","KY","base load generation","wind","wind_base_storage",1975,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1413","KY","base load generation","wind","wind_base",1990,0.35,"electricity","wind_base","no cooling","none","none"
"1414","KY","intermediate generation","wind","wind_int",1990,0.35,"electricity","wind_int","no cooling","none","none"
"1415","KY","subpeak generation","wind","wind_subpeak",1990,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1416","KY","base load generation","wind","wind_base_storage",1990,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1417","KY","base load generation","wind","wind_base",2005,0.35,"electricity","wind_base","no cooling","none","none"
"1418","KY","intermediate generation","wind","wind_int",2005,0.35,"electricity","wind_int","no cooling","none","none"
"1419","KY","subpeak generation","wind","wind_subpeak",2005,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1420","KY","base load generation","wind","wind_base_storage",2005,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1421","KY","base load generation","wind","wind_base",2010,0.35,"electricity","wind_base","no cooling","none","none"
"1422","KY","intermediate generation","wind","wind_int",2010,0.35,"electricity","wind_int","no cooling","none","none"
"1423","KY","subpeak generation","wind","wind_subpeak",2010,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1424","KY","base load generation","wind","wind_base_storage",2010,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1425","KY","base load generation","wind","wind_base",2015,0.35,"electricity","wind_base","no cooling","none","none"
"1426","KY","intermediate generation","wind","wind_int",2015,0.35,"electricity","wind_int","no cooling","none","none"
"1427","KY","subpeak generation","wind","wind_subpeak",2015,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1428","KY","base load generation","wind","wind_base_storage",2015,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1429","KY","base load generation","wind","wind_base",2020,0.35,"electricity","wind_base","no cooling","none","none"
"1430","KY","intermediate generation","wind","wind_int",2020,0.35,"electricity","wind_int","no cooling","none","none"
"1431","KY","subpeak generation","wind","wind_subpeak",2020,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1432","KY","base load generation","wind","wind_base_storage",2020,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1433","KY","base load generation","wind","wind_base",2025,0.35,"electricity","wind_base","no cooling","none","none"
"1434","KY","intermediate generation","wind","wind_int",2025,0.35,"electricity","wind_int","no cooling","none","none"
"1435","KY","subpeak generation","wind","wind_subpeak",2025,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1436","KY","base load generation","wind","wind_base_storage",2025,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1437","KY","base load generation","wind","wind_base",2030,0.35,"electricity","wind_base","no cooling","none","none"
"1438","KY","intermediate generation","wind","wind_int",2030,0.35,"electricity","wind_int","no cooling","none","none"
"1439","KY","subpeak generation","wind","wind_subpeak",2030,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1440","KY","base load generation","wind","wind_base_storage",2030,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1441","KY","base load generation","wind","wind_base",2035,0.35,"electricity","wind_base","no cooling","none","none"
"1442","KY","intermediate generation","wind","wind_int",2035,0.35,"electricity","wind_int","no cooling","none","none"
"1443","KY","subpeak generation","wind","wind_subpeak",2035,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1444","KY","base load generation","wind","wind_base_storage",2035,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1445","KY","base load generation","wind","wind_base",2040,0.35,"electricity","wind_base","no cooling","none","none"
"1446","KY","intermediate generation","wind","wind_int",2040,0.35,"electricity","wind_int","no cooling","none","none"
"1447","KY","subpeak generation","wind","wind_subpeak",2040,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1448","KY","base load generation","wind","wind_base_storage",2040,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1449","KY","base load generation","wind","wind_base",2045,0.35,"electricity","wind_base","no cooling","none","none"
"1450","KY","intermediate generation","wind","wind_int",2045,0.35,"electricity","wind_int","no cooling","none","none"
"1451","KY","subpeak generation","wind","wind_subpeak",2045,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1452","KY","base load generation","wind","wind_base_storage",2045,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1453","KY","base load generation","wind","wind_base",2050,0.35,"electricity","wind_base","no cooling","none","none"
"1454","KY","intermediate generation","wind","wind_int",2050,0.35,"electricity","wind_int","no cooling","none","none"
"1455","KY","subpeak generation","wind","wind_subpeak",2050,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1456","KY","base load generation","wind","wind_base_storage",2050,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1457","KY","base load generation","wind","wind_base",2055,0.35,"electricity","wind_base","no cooling","none","none"
"1458","KY","intermediate generation","wind","wind_int",2055,0.35,"electricity","wind_int","no cooling","none","none"
"1459","KY","subpeak generation","wind","wind_subpeak",2055,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1460","KY","base load generation","wind","wind_base_storage",2055,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1461","KY","base load generation","wind","wind_base",2060,0.35,"electricity","wind_base","no cooling","none","none"
"1462","KY","intermediate generation","wind","wind_int",2060,0.35,"electricity","wind_int","no cooling","none","none"
"1463","KY","subpeak generation","wind","wind_subpeak",2060,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1464","KY","base load generation","wind","wind_base_storage",2060,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1465","KY","base load generation","wind","wind_base",2065,0.35,"electricity","wind_base","no cooling","none","none"
"1466","KY","intermediate generation","wind","wind_int",2065,0.35,"electricity","wind_int","no cooling","none","none"
"1467","KY","subpeak generation","wind","wind_subpeak",2065,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1468","KY","base load generation","wind","wind_base_storage",2065,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1469","KY","base load generation","wind","wind_base",2070,0.35,"electricity","wind_base","no cooling","none","none"
"1470","KY","intermediate generation","wind","wind_int",2070,0.35,"electricity","wind_int","no cooling","none","none"
"1471","KY","subpeak generation","wind","wind_subpeak",2070,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1472","KY","base load generation","wind","wind_base_storage",2070,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1473","KY","base load generation","wind","wind_base",2075,0.35,"electricity","wind_base","no cooling","none","none"
"1474","KY","intermediate generation","wind","wind_int",2075,0.35,"electricity","wind_int","no cooling","none","none"
"1475","KY","subpeak generation","wind","wind_subpeak",2075,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1476","KY","base load generation","wind","wind_base_storage",2075,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1477","KY","base load generation","wind","wind_base",2080,0.35,"electricity","wind_base","no cooling","none","none"
"1478","KY","intermediate generation","wind","wind_int",2080,0.35,"electricity","wind_int","no cooling","none","none"
"1479","KY","subpeak generation","wind","wind_subpeak",2080,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1480","KY","base load generation","wind","wind_base_storage",2080,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1481","KY","base load generation","wind","wind_base",2085,0.35,"electricity","wind_base","no cooling","none","none"
"1482","KY","intermediate generation","wind","wind_int",2085,0.35,"electricity","wind_int","no cooling","none","none"
"1483","KY","subpeak generation","wind","wind_subpeak",2085,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1484","KY","base load generation","wind","wind_base_storage",2085,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1485","KY","base load generation","wind","wind_base",2090,0.35,"electricity","wind_base","no cooling","none","none"
"1486","KY","intermediate generation","wind","wind_int",2090,0.35,"electricity","wind_int","no cooling","none","none"
"1487","KY","subpeak generation","wind","wind_subpeak",2090,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1488","KY","base load generation","wind","wind_base_storage",2090,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1489","KY","base load generation","wind","wind_base",2095,0.35,"electricity","wind_base","no cooling","none","none"
"1490","KY","intermediate generation","wind","wind_int",2095,0.35,"electricity","wind_int","no cooling","none","none"
"1491","KY","subpeak generation","wind","wind_subpeak",2095,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1492","KY","base load generation","wind","wind_base_storage",2095,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1493","KY","base load generation","wind","wind_base",2100,0.35,"electricity","wind_base","no cooling","none","none"
"1494","KY","intermediate generation","wind","wind_int",2100,0.35,"electricity","wind_int","no cooling","none","none"
"1495","KY","subpeak generation","wind","wind_subpeak",2100,0.35,"electricity","wind_subpeak","no cooling","none","none"
"1496","KY","base load generation","wind","wind_base_storage",2100,0.35,"electricity","wind_base_storage","no cooling","none","none"
"1497","LA","base load generation","wind","wind_base",1975,0.36,"electricity","wind_base","no cooling","none","none"
"1498","LA","base load generation","wind","wind_base_offshore",1975,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1499","LA","intermediate generation","wind","wind_int",1975,0.36,"electricity","wind_int","no cooling","none","none"
"1500","LA","subpeak generation","wind","wind_subpeak",1975,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1501","LA","base load generation","wind","wind_base_storage",1975,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1502","LA","base load generation","wind","wind_base",1990,0.36,"electricity","wind_base","no cooling","none","none"
"1503","LA","base load generation","wind","wind_base_offshore",1990,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1504","LA","intermediate generation","wind","wind_int",1990,0.36,"electricity","wind_int","no cooling","none","none"
"1505","LA","subpeak generation","wind","wind_subpeak",1990,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1506","LA","base load generation","wind","wind_base_storage",1990,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1507","LA","base load generation","wind","wind_base",2005,0.36,"electricity","wind_base","no cooling","none","none"
"1508","LA","base load generation","wind","wind_base_offshore",2005,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1509","LA","intermediate generation","wind","wind_int",2005,0.36,"electricity","wind_int","no cooling","none","none"
"1510","LA","subpeak generation","wind","wind_subpeak",2005,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1511","LA","base load generation","wind","wind_base_storage",2005,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1512","LA","base load generation","wind","wind_base",2010,0.36,"electricity","wind_base","no cooling","none","none"
"1513","LA","base load generation","wind","wind_base_offshore",2010,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1514","LA","intermediate generation","wind","wind_int",2010,0.36,"electricity","wind_int","no cooling","none","none"
"1515","LA","subpeak generation","wind","wind_subpeak",2010,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1516","LA","base load generation","wind","wind_base_storage",2010,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1517","LA","base load generation","wind","wind_base",2015,0.36,"electricity","wind_base","no cooling","none","none"
"1518","LA","base load generation","wind","wind_base_offshore",2015,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1519","LA","intermediate generation","wind","wind_int",2015,0.36,"electricity","wind_int","no cooling","none","none"
"1520","LA","subpeak generation","wind","wind_subpeak",2015,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1521","LA","base load generation","wind","wind_base_storage",2015,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1522","LA","base load generation","wind","wind_base",2020,0.36,"electricity","wind_base","no cooling","none","none"
"1523","LA","base load generation","wind","wind_base_offshore",2020,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1524","LA","intermediate generation","wind","wind_int",2020,0.36,"electricity","wind_int","no cooling","none","none"
"1525","LA","subpeak generation","wind","wind_subpeak",2020,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1526","LA","base load generation","wind","wind_base_storage",2020,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1527","LA","base load generation","wind","wind_base",2025,0.36,"electricity","wind_base","no cooling","none","none"
"1528","LA","base load generation","wind","wind_base_offshore",2025,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1529","LA","intermediate generation","wind","wind_int",2025,0.36,"electricity","wind_int","no cooling","none","none"
"1530","LA","subpeak generation","wind","wind_subpeak",2025,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1531","LA","base load generation","wind","wind_base_storage",2025,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1532","LA","base load generation","wind","wind_base",2030,0.36,"electricity","wind_base","no cooling","none","none"
"1533","LA","base load generation","wind","wind_base_offshore",2030,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1534","LA","intermediate generation","wind","wind_int",2030,0.36,"electricity","wind_int","no cooling","none","none"
"1535","LA","subpeak generation","wind","wind_subpeak",2030,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1536","LA","base load generation","wind","wind_base_storage",2030,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1537","LA","base load generation","wind","wind_base",2035,0.36,"electricity","wind_base","no cooling","none","none"
"1538","LA","base load generation","wind","wind_base_offshore",2035,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1539","LA","intermediate generation","wind","wind_int",2035,0.36,"electricity","wind_int","no cooling","none","none"
"1540","LA","subpeak generation","wind","wind_subpeak",2035,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1541","LA","base load generation","wind","wind_base_storage",2035,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1542","LA","base load generation","wind","wind_base",2040,0.36,"electricity","wind_base","no cooling","none","none"
"1543","LA","base load generation","wind","wind_base_offshore",2040,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1544","LA","intermediate generation","wind","wind_int",2040,0.36,"electricity","wind_int","no cooling","none","none"
"1545","LA","subpeak generation","wind","wind_subpeak",2040,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1546","LA","base load generation","wind","wind_base_storage",2040,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1547","LA","base load generation","wind","wind_base",2045,0.36,"electricity","wind_base","no cooling","none","none"
"1548","LA","base load generation","wind","wind_base_offshore",2045,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1549","LA","intermediate generation","wind","wind_int",2045,0.36,"electricity","wind_int","no cooling","none","none"
"1550","LA","subpeak generation","wind","wind_subpeak",2045,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1551","LA","base load generation","wind","wind_base_storage",2045,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1552","LA","base load generation","wind","wind_base",2050,0.36,"electricity","wind_base","no cooling","none","none"
"1553","LA","base load generation","wind","wind_base_offshore",2050,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1554","LA","intermediate generation","wind","wind_int",2050,0.36,"electricity","wind_int","no cooling","none","none"
"1555","LA","subpeak generation","wind","wind_subpeak",2050,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1556","LA","base load generation","wind","wind_base_storage",2050,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1557","LA","base load generation","wind","wind_base",2055,0.36,"electricity","wind_base","no cooling","none","none"
"1558","LA","base load generation","wind","wind_base_offshore",2055,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1559","LA","intermediate generation","wind","wind_int",2055,0.36,"electricity","wind_int","no cooling","none","none"
"1560","LA","subpeak generation","wind","wind_subpeak",2055,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1561","LA","base load generation","wind","wind_base_storage",2055,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1562","LA","base load generation","wind","wind_base",2060,0.36,"electricity","wind_base","no cooling","none","none"
"1563","LA","base load generation","wind","wind_base_offshore",2060,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1564","LA","intermediate generation","wind","wind_int",2060,0.36,"electricity","wind_int","no cooling","none","none"
"1565","LA","subpeak generation","wind","wind_subpeak",2060,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1566","LA","base load generation","wind","wind_base_storage",2060,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1567","LA","base load generation","wind","wind_base",2065,0.36,"electricity","wind_base","no cooling","none","none"
"1568","LA","base load generation","wind","wind_base_offshore",2065,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1569","LA","intermediate generation","wind","wind_int",2065,0.36,"electricity","wind_int","no cooling","none","none"
"1570","LA","subpeak generation","wind","wind_subpeak",2065,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1571","LA","base load generation","wind","wind_base_storage",2065,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1572","LA","base load generation","wind","wind_base",2070,0.36,"electricity","wind_base","no cooling","none","none"
"1573","LA","base load generation","wind","wind_base_offshore",2070,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1574","LA","intermediate generation","wind","wind_int",2070,0.36,"electricity","wind_int","no cooling","none","none"
"1575","LA","subpeak generation","wind","wind_subpeak",2070,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1576","LA","base load generation","wind","wind_base_storage",2070,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1577","LA","base load generation","wind","wind_base",2075,0.36,"electricity","wind_base","no cooling","none","none"
"1578","LA","base load generation","wind","wind_base_offshore",2075,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1579","LA","intermediate generation","wind","wind_int",2075,0.36,"electricity","wind_int","no cooling","none","none"
"1580","LA","subpeak generation","wind","wind_subpeak",2075,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1581","LA","base load generation","wind","wind_base_storage",2075,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1582","LA","base load generation","wind","wind_base",2080,0.36,"electricity","wind_base","no cooling","none","none"
"1583","LA","base load generation","wind","wind_base_offshore",2080,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1584","LA","intermediate generation","wind","wind_int",2080,0.36,"electricity","wind_int","no cooling","none","none"
"1585","LA","subpeak generation","wind","wind_subpeak",2080,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1586","LA","base load generation","wind","wind_base_storage",2080,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1587","LA","base load generation","wind","wind_base",2085,0.36,"electricity","wind_base","no cooling","none","none"
"1588","LA","base load generation","wind","wind_base_offshore",2085,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1589","LA","intermediate generation","wind","wind_int",2085,0.36,"electricity","wind_int","no cooling","none","none"
"1590","LA","subpeak generation","wind","wind_subpeak",2085,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1591","LA","base load generation","wind","wind_base_storage",2085,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1592","LA","base load generation","wind","wind_base",2090,0.36,"electricity","wind_base","no cooling","none","none"
"1593","LA","base load generation","wind","wind_base_offshore",2090,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1594","LA","intermediate generation","wind","wind_int",2090,0.36,"electricity","wind_int","no cooling","none","none"
"1595","LA","subpeak generation","wind","wind_subpeak",2090,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1596","LA","base load generation","wind","wind_base_storage",2090,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1597","LA","base load generation","wind","wind_base",2095,0.36,"electricity","wind_base","no cooling","none","none"
"1598","LA","base load generation","wind","wind_base_offshore",2095,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1599","LA","intermediate generation","wind","wind_int",2095,0.36,"electricity","wind_int","no cooling","none","none"
"1600","LA","subpeak generation","wind","wind_subpeak",2095,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1601","LA","base load generation","wind","wind_base_storage",2095,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1602","LA","base load generation","wind","wind_base",2100,0.36,"electricity","wind_base","no cooling","none","none"
"1603","LA","base load generation","wind","wind_base_offshore",2100,0.36,"electricity","wind_base_offshore","no cooling","none","none"
"1604","LA","intermediate generation","wind","wind_int",2100,0.36,"electricity","wind_int","no cooling","none","none"
"1605","LA","subpeak generation","wind","wind_subpeak",2100,0.36,"electricity","wind_subpeak","no cooling","none","none"
"1606","LA","base load generation","wind","wind_base_storage",2100,0.36,"electricity","wind_base_storage","no cooling","none","none"
"1607","MA","base load generation","wind","wind_base",1975,0.46,"electricity","wind_base","no cooling","none","none"
"1608","MA","base load generation","wind","wind_base_offshore",1975,0.46,"electricity","wind_base_offshore","no cooling","none","none"
"1609","MA","intermediate generation","wind","wind_int",1975,0.46,"electricity","wind_int","no cooling","none","none"
"1610","MA","subpeak generation","wind","wind_subpeak",1975,0.46,"electricity","wind_subpeak","no cooling","none","none"
"1611","MA","base load generation","wind","wind_base_storage",1975,0.46,"electricity","wind_base_storage","no cooling","none","none"
"1612","MA","base load generation","wind","wind_base",1990,0.46,"electricity","wind_base","no cooling","none","none"
"1613","MA","base load generation","wind","wind_base_offshore",1990,0.46,"electricity","wind_base_offshore","no cooling","none","none"
"1614","MA","intermediate generation","wind","wind_int",1990,0.46,"electricity","wind_int","no cooling","none","none"
"1615","MA","subpeak generation","wind","wind_subpeak",1990,0.46,"electricity","wind_subpeak","no cooling","none","none"
"1616","MA","base load generation","wind","wind_base_storage",1990,0.46,"electricity","wind_base_storage","no cooling","none","none"
"1617","MA","base load generation","wind","wind_base",2005,0.46,"electricity","wind_base","no cooling","none","none"
"1618","MA","base load generation","wind","wind_base_offshore",2005,0.46,"electricity","wind_base_offshore","no cooling","none","none"
"1619","MA","intermediate generation","wind","wind_int",2005,0.46,"electricity","wind_int","no cooling","none","none"
